# num_bin  t_k  T_k^day  T_k^night
493   2580.0   11.3   12.7
493   2581.0   0.0   4.0
494   2581.0   11.3   8.5
494   2582.0   11.3   12.7
494   2583.0   11.2   12.8
494   2584.0   11.2   12.8
494   2585.0   11.2   12.8
494   2586.0   0.0   4.0
495   2586.0   11.1   8.7
495   2587.0   11.1   12.9
495   2588.0   11.0   13.0
495   2589.0   11.0   13.0
495   2590.0   11.0   13.0
495   2591.0   10.9   12.6
496   2592.0   10.9   11.3
496   2593.0   10.9   13.1
496   2594.0   10.8   13.2
496   2595.0   10.8   13.2
496   2596.0   0.0   4.0
497   2596.0   10.8   9.1
497   2597.0   10.7   13.3
497   2598.0   10.7   13.3
497   2599.0   10.7   13.3
497   2600.0   10.6   13.4
497   2601.0   10.6   13.4
497   2602.0   0.0   1.7
498   2602.0   10.6   11.6
498   2603.0   10.5   13.5
498   2604.0   10.5   13.5
498   2605.0   10.5   13.5
498   2606.0   10.4   13.6
498   2607.0   0.0   1.7
499   2607.0   10.4   11.7
499   2608.0   10.4   13.6
499   2609.0   10.3   13.7
499   2610.0   10.3   13.7
499   2611.0   10.3   13.7
499   2612.0   0.0   1.4
500   2612.0   10.3   11.9
500   2613.0   10.2   13.8
500   2614.0   10.2   13.8
500   2615.0   10.2   13.8
500   2616.0   10.1   13.9
500   2617.0   1.3   6.9
501   2617.0   8.6   6.9
501   2618.0   10.1   13.9
501   2619.0   10.0   14.0
501   2620.0   10.0   14.0
501   2621.0   10.0   14.0
501   2622.0   0.0   0.9
502   2622.0   10.0   13.0
502   2623.0   10.0   14.0
502   2624.0   9.9   14.1
502   2625.0   9.9   14.1
502   2626.0   9.9   14.1
502   2627.0   5.1   7.1
503   2633.0   9.7   10.5
503   2634.0   9.7   14.3
503   2635.0   9.7   14.3
503   2636.0   9.7   14.3
503   2637.0   0.0   2.3
504   2637.0   9.7   10.6
504   2638.0   9.7   14.3
504   2639.0   9.7   14.3
504   2640.0   9.6   14.4
504   2641.0   9.6   14.4
504   2642.0   0.0   6.4
505   2642.0   9.6   7.7
505   2643.0   9.6   14.4
505   2644.0   9.6   14.4
505   2645.0   9.6   14.4
505   2646.0   9.6   11.8
506   2646.0   0.0   2.5
506   2647.0   9.6   14.4
506   2648.0   9.6   14.4
506   2649.0   9.6   14.4
506   2650.0   9.6   14.4
506   2651.0   9.6   14.4
506   2652.0   0.0   2.0
507   2652.0   9.6   9.6
507   2653.0   9.6   14.4
507   2654.0   9.6   14.4
507   2655.0   9.6   14.4
507   2656.0   9.6   14.4
507   2657.0   0.0   5.6
508   2657.0   9.6   8.8
508   2658.0   9.6   14.4
508   2659.0   9.6   14.4
508   2660.0   9.6   14.4
508   2661.0   9.6   14.4
508   2662.0   9.6   14.4
508   2663.0   0.0   5.7
509   2663.0   9.6   8.4
509   2664.0   9.6   14.4
509   2665.0   9.6   14.4
509   2666.0   9.6   14.4
509   2667.0   9.6   14.4
509   2668.0   2.2   7.2
510   2668.0   7.2   7.2
510   2669.0   9.7   14.3
510   2670.0   9.7   14.3
510   2671.0   9.7   14.3
510   2672.0   9.7   14.3
510   2673.0   2.2   7.1
511   2673.0   7.2   7.1
511   2674.0   9.7   14.3
511   2675.0   9.7   14.3
511   2676.0   9.8   14.2
511   2677.0   9.8   14.2
511   2678.0   0.2   7.1
512   2678.0   9.4   7.1
512   2679.0   9.8   14.2
512   2680.0   9.8   14.2
512   2681.0   9.9   14.1
512   2682.0   0.0   0.4
513   2683.0   4.9   7.0
513   2684.0   9.9   14.1
513   2685.0   10.0   14.0
513   2686.0   10.0   14.0
513   2687.0   10.0   14.0
513   2688.0   0.0   1.1
514   2688.0   10.0   10.0
514   2689.0   10.1   13.9
514   2690.0   10.1   13.9
514   2691.0   10.1   13.9
514   2692.0   10.1   13.9
514   2693.0   10.2   13.8
514   2694.0   0.0   1.3
515   2694.0   10.2   12.4
515   2695.0   10.2   13.8
515   2696.0   10.3   13.7
515   2697.0   10.3   13.7
515   2698.0   10.3   7.8
516   2698.0   0.0   5.8
516   2699.0   10.3   13.7
516   2700.0   10.4   13.6
516   2701.0   10.4   13.6
516   2702.0   10.4   13.6
516   2703.0   10.0   6.8
517   2703.0   0.3   6.8
517   2704.0   10.5   13.5
517   2705.0   10.5   13.5
517   2706.0   10.6   13.4
517   2707.0   10.6   13.4
517   2708.0   10.6   13.4
517   2709.0   0.0   6.1
518   2709.0   10.7   7.1
518   2710.0   10.7   13.3
518   2711.0   10.7   13.3
518   2712.0   10.8   13.2
518   2713.0   10.8   13.2
518   2714.0   4.0   6.6
519   2714.0   6.5   6.6
519   2715.0   10.9   13.1
519   2716.0   10.9   13.1
519   2717.0   11.0   13.0
519   2718.0   11.0   13.0
519   2719.0   7.7   6.5
520   2719.0   3.1   6.5
520   2720.0   11.1   12.9
520   2721.0   11.1   12.9
520   2722.0   11.1   12.9
520   2723.0   11.2   12.8
520   2724.0   7.9   6.4
521   2724.0   3.1   6.4
521   2725.0   11.2   12.8
521   2726.0   11.3   12.7
521   2727.0   11.3   12.7
521   2728.0   0.0   1.6
522   2728.0   11.4   10.5
522   2729.0   11.4   12.6
522   2730.0   11.4   12.6
522   2731.0   11.5   12.5
522   2732.0   9.7   6.2
523   2732.0   1.6   6.2
523   2733.0   11.5   12.5
523   2734.0   11.6   12.4
523   2735.0   11.6   12.4
523   2736.0   11.7   12.3
523   2737.0   11.7   12.3
523   2738.0   6.3   6.1
524   2738.0   5.3   6.1
524   2739.0   11.8   12.2
524   2740.0   11.8   12.2
524   2741.0   11.8   12.2
524   2742.0   11.9   12.1
524   2743.0   6.3   6.0
525   2743.0   5.3   6.0
525   2744.0   12.0   12.0
525   2745.0   12.0   12.0
525   2746.0   12.0   12.0
525   2747.0   12.1   11.9
525   2748.0   1.8   5.9
526   2748.0   10.0   5.9
526   2749.0   12.2   11.8
526   2750.0   12.2   11.8
526   2751.0   12.2   11.8
526   2752.0   12.3   11.7
526   2753.0   12.3   11.7
526   2754.0   2.1   5.8
527   2754.0   10.1   5.8
527   2755.0   12.4   11.6
527   2756.0   12.4   11.6
527   2757.0   12.5   11.5
527   2758.0   12.5   11.2
528   2759.0   8.3   5.7
528   2760.0   12.6   11.4
528   2761.0   12.6   11.4
528   2762.0   12.6   11.4
528   2763.0   12.7   11.3
528   2764.0   0.0   3.2
529   2764.0   12.7   8.0
529   2765.0   12.8   11.2
529   2766.0   12.8   11.2
529   2767.0   12.8   11.2
529   2768.0   12.7   5.6
530   2768.0   0.0   5.4
530   2769.0   12.9   11.1
530   2770.0   12.9   11.1
530   2771.0   13.0   11.0
530   2772.0   13.0   11.0
530   2773.0   13.1   10.9
530   2774.0   0.0   1.1
531   2774.0   13.1   7.5
531   2775.0   13.1   10.9
531   2776.0   13.2   10.8
531   2777.0   13.2   10.8
531   2778.0   3.1   5.4
532   2779.0   9.9   5.4
532   2780.0   13.3   10.7
532   2781.0   13.3   10.7
532   2782.0   13.4   10.6
532   2783.0   13.4   10.6
532   2784.0   13.4   7.8
533   2784.0   0.0   2.4
533   2785.0   13.5   10.5
533   2786.0   13.5   10.5
533   2787.0   13.5   10.5
533   2788.0   13.6   9.8
534   2788.0   0.0   0.4
534   2789.0   13.6   10.4
534   2790.0   13.6   10.4
534   2791.0   13.7   10.3
534   2792.0   13.7   10.3
534   2793.0   13.7   10.3
534   2794.0   5.3   5.1
535   2794.0   8.3   5.1
535   2795.0   13.8   10.2
535   2796.0   13.8   10.2
535   2797.0   13.8   10.2
535   2798.0   13.9   10.1
535   2799.0   3.9   5.1
536   2799.0   9.8   5.1
536   2800.0   13.9   10.1
536   2801.0   13.9   10.1
537   2823.0   7.3   4.8
537   2824.0   14.4   9.6
537   2825.0   6.8   4.8
538   2825.0   7.4   4.8
538   2826.0   14.4   9.6
538   2827.0   14.4   9.6
538   2828.0   14.4   9.6
538   2829.0   12.0   4.8
539   2829.0   2.0   4.8
539   2830.0   14.4   9.6
539   2831.0   14.4   9.6
539   2832.0   14.4   9.6
539   2833.0   14.4   9.6
539   2834.0   14.5   9.5
539   2835.0   3.0   4.8
540   2835.0   11.4   4.8
540   2836.0   14.5   9.5
540   2837.0   14.5   9.5
540   2838.0   14.5   9.5
540   2839.0   14.5   9.5
540   2840.0   1.9   4.8
541   2840.0   12.1   4.8
541   2841.0   14.4   9.6
541   2842.0   14.4   9.6
541   2843.0   14.4   9.6
541   2844.0   14.4   9.6
541   2845.0   14.4   9.6
541   2846.0   0.0   4.6
542   2846.0   14.4   4.8
542   2847.0   14.4   9.6
542   2848.0   14.4   9.6
542   2849.0   14.4   9.6
542   2850.0   0.0   4.6
543   2850.0   14.1   4.8
543   2851.0   14.4   9.6
543   2852.0   14.3   9.7
543   2853.0   14.3   9.7
543   2854.0   14.3   9.7
543   2855.0   0.0   2.2
544   2855.0   14.3   7.4
544   2856.0   14.3   9.7
544   2857.0   14.3   9.7
544   2858.0   14.3   9.7
544   2859.0   14.2   9.8
544   2860.0   0.0   2.9
545   2860.0   13.2   4.9
545   2861.0   14.2   9.8
545   2862.0   14.2   9.8
545   2863.0   14.2   9.8
545   2864.0   14.1   9.9
545   2865.0   0.0   2.3
546   2865.0   14.1   7.5
546   2866.0   14.1   9.9
546   2867.0   14.1   9.9
546   2868.0   14.0   10.0
546   2869.0   14.0   10.0
546   2870.0   0.0   0.5
547   2870.0   14.0   9.4
547   2871.0   14.0   10.0
547   2872.0   13.9   10.1
547   2873.0   13.9   10.1
547   2874.0   13.9   10.1
547   2875.0   13.9   10.1
547   2876.0   0.5   5.1
548   2876.0   13.2   5.1
548   2877.0   0.0   4.8
549   2890.0   6.8   5.3
549   2891.0   13.4   10.6
549   2892.0   13.3   10.4
550   2902.0   13.0   7.0
550   2903.0   12.9   11.1
550   2904.0   12.9   11.1
550   2905.0   12.9   11.1
550   2906.0   0.0   0.2
551   2907.0   12.8   10.6
551   2908.0   12.8   11.2
551   2909.0   12.7   11.3
551   2910.0   12.7   11.3
551   2911.0   12.6   11.4
551   2912.0   0.0   2.8
552   2912.0   12.6   8.4
552   2913.0   12.6   11.4
552   2914.0   12.5   11.5
552   2915.0   12.5   11.5
552   2916.0   12.5   11.5
552   2917.0   1.8   5.8
553   2917.0   10.4   5.8
553   2918.0   12.4   11.6
553   2919.0   12.3   11.7
553   2920.0   12.3   11.7
553   2921.0   12.3   11.7
553   2922.0   3.2   5.9
554   2922.0   8.9   5.9
554   2923.0   12.2   11.8
554   2924.0   12.2   11.8
554   2925.0   12.1   11.9
554   2926.0   12.1   11.9
554   2927.0   7.1   6.0
555   2927.0   4.7   6.0
555   2928.0   12.0   12.0
555   2929.0   12.0   12.0
555   2930.0   11.9   12.1
555   2931.0   11.9   12.1
555   2932.0   0.0   3.1
556   2932.0   11.8   8.7
556   2933.0   11.8   12.2
556   2934.0   11.8   12.2
556   2935.0   11.7   12.3
556   2936.0   11.7   12.3
556   2937.0   11.7   10.1
557   2938.0   11.6   8.9
557   2939.0   11.6   12.4
557   2940.0   11.5   12.5
557   2941.0   11.5   12.5
557   2942.0   8.6   6.3
558   2942.0   2.8   6.3
558   2943.0   11.4   12.6
558   2944.0   11.4   12.6
558   2945.0   11.4   12.6
558   2946.0   11.3   12.5
559   2947.0   11.3   12.7
559   2948.0   11.2   12.8
559   2949.0   11.2   12.8
559   2950.0   11.2   12.8
559   2951.0   11.1   12.8
560   2952.0   11.1   12.9
560   2953.0   11.1   12.9
560   2954.0   11.0   13.0
560   2955.0   11.0   13.0
560   2956.0   10.9   13.1
560   2957.0   0.0   1.9
561   2957.0   10.9   10.9
561   2958.0   10.9   13.1
561   2959.0   10.8   13.2
561   2960.0   10.8   13.2
561   2961.0   3.3   6.6
562   2962.0   10.7   7.9
562   2963.0   10.7   13.3
562   2964.0   10.7   13.3
562   2965.0   10.6   13.4
562   2966.0   10.6   13.4
562   2967.0   10.6   13.4
562   2968.0   0.2   6.7
563   2968.0   10.1   6.7
563   2969.0   10.5   13.5
563   2970.0   10.5   13.5
563   2971.0   10.4   13.6
563   2972.0   8.9   6.8
564   2972.0   1.4   6.8
564   2973.0   10.4   13.6
564   2974.0   10.3   13.7
564   2975.0   10.3   13.7
564   2976.0   10.3   13.7
564   2977.0   8.7   6.9
565   2977.0   1.3   6.9
565   2978.0   10.2   13.8
565   2979.0   10.2   13.8
565   2980.0   10.2   13.8
565   2981.0   10.1   13.9
565   2982.0   10.1   13.9
565   2983.0   0.0   0.7
566   2983.0   10.1   12.9
566   2984.0   10.1   13.9
566   2985.0   10.0   14.0
566   2986.0   10.0   14.0
566   2987.0   10.0   14.0
566   2988.0   3.4   7.0
567   2988.0   6.1   7.0
567   2989.0   9.9   14.1
567   2990.0   9.9   14.1
567   2991.0   9.9   14.1
567   2992.0   9.9   14.1
567   2993.0   0.3   7.1
568   2993.0   9.5   7.1
568   2994.0   9.8   14.2
568   2995.0   9.8   14.2
568   2996.0   9.8   14.2
568   2997.0   9.8   14.2
568   2998.0   9.7   14.3
568   2999.0   0.0   2.6
569   2999.0   9.7   11.5
569   3000.0   9.7   14.3
569   3001.0   9.7   14.3
569   3002.0   9.7   8.4
570   3002.0   0.0   5.8
570   3003.0   9.7   14.3
570   3004.0   9.7   14.3
570   3005.0   9.6   14.4
570   3006.0   9.6   14.4
570   3007.0   9.6   14.4
570   3008.0   1.8   7.2
571   3008.0   7.5   7.2
571   3009.0   9.6   14.4
571   3010.0   9.6   14.4
571   3011.0   9.6   14.4
571   3012.0   9.6   8.5
572   3012.0   0.0   5.7
572   3013.0   9.6   14.4
572   3014.0   9.6   14.4
572   3015.0   9.6   14.4
572   3016.0   9.6   14.4
572   3017.0   9.6   8.6
573   3017.0   0.0   5.7
573   3018.0   9.6   14.4
573   3019.0   9.6   14.4
573   3020.0   9.6   14.4
573   3021.0   9.6   14.4
573   3022.0   9.2   7.2
574   3022.0   0.0   7.2
574   3023.0   9.6   14.4
574   3024.0   9.6   14.4
574   3025.0   9.6   14.4
574   3026.0   9.6   14.4
574   3027.0   9.6   14.4
574   3028.0   9.6   14.4
574   3029.0   0.0   5.2
575   3029.0   9.6   9.0
575   3030.0   9.6   14.4
575   3031.0   9.6   14.4
575   3032.0   9.6   14.4
575   3033.0   9.6   14.0
576   3034.0   7.5   7.2
576   3035.0   9.7   14.3
576   3036.0   9.7   14.3
576   3037.0   9.7   14.3
576   3038.0   9.7   14.3
576   3039.0   0.0   7.1
577   3039.0   9.3   7.1
577   3040.0   9.7   14.3
577   3041.0   9.8   14.2
577   3042.0   9.8   14.2
577   3043.0   9.8   7.3
578   3043.0   0.0   6.4
578   3044.0   9.8   14.2
578   3045.0   9.8   14.2
578   3046.0   9.9   14.1
578   3047.0   9.9   14.1
578   3048.0   1.5   7.0
579   3049.0   5.9   7.0
579   3050.0   10.0   14.0
579   3051.0   10.0   14.0
579   3052.0   10.0   14.0
579   3053.0   10.0   14.0
579   3054.0   0.0   6.8
580   3054.0   10.1   7.2
580   3055.0   10.1   13.9
580   3056.0   10.1   13.9
580   3057.0   10.1   13.9
580   3058.0   10.2   13.8
580   3059.0   0.0   3.7
581   3060.0   10.2   9.1
581   3061.0   10.3   13.7
581   3062.0   10.3   13.7
581   3063.0   10.3   13.7
581   3064.0   4.5   6.8
582   3068.0   2.6   6.8
582   3069.0   10.5   13.5
582   3070.0   0.0   5.7
583   3070.0   10.5   7.8
583   3071.0   10.6   13.4
583   3072.0   10.6   13.4
583   3073.0   10.6   13.4
583   3074.0   0.0   1.6
584   3082.0   10.3   6.5
584   3083.0   11.0   13.0
584   3084.0   0.0   4.3
585   3084.0   0.0   6.1
585   3085.0   11.1   12.9
585   3086.0   11.1   12.9
585   3087.0   11.1   12.9
585   3088.0   11.2   12.8
585   3089.0   0.0   0.1
586   3089.0   11.2   10.2
586   3090.0   11.2   12.8
586   3091.0   11.3   12.7
586   3092.0   11.3   12.7
586   3093.0   0.0   4.9
587   3093.0   11.4   7.7
587   3094.0   11.4   12.6
587   3095.0   11.4   12.6
587   3096.0   11.5   12.5
587   3097.0   0.0   2.8
588   3098.0   9.3   6.2
588   3099.0   11.6   12.4
588   3100.0   11.6   12.4
588   3101.0   11.7   12.3
588   3102.0   2.5   6.2
589   3103.0   11.7   9.9
589   3104.0   11.8   12.2
589   3105.0   11.8   12.2
589   3106.0   11.8   12.2
589   3107.0   11.9   12.1
589   3108.0   0.0   3.7
590   3108.0   11.9   8.1
590   3109.0   12.0   12.0
590   3110.0   12.0   12.0
590   3111.0   12.0   12.0
590   3112.0   12.1   11.9
590   3113.0   0.0   3.8
591   3113.0   12.1   7.9
591   3114.0   12.2   11.8
591   3115.0   12.2   11.8
591   3116.0   12.2   11.8
591   3117.0   12.3   11.7
591   3118.0   12.3   9.2
592   3118.0   0.0   2.0
592   3119.0   12.3   11.7
592   3120.0   12.4   11.6
592   3121.0   12.4   11.6
592   3122.0   12.5   11.5
592   3123.0   12.5   9.1
593   3123.0   0.0   2.0
593   3124.0   12.5   11.5
593   3125.0   12.6   11.4
593   3126.0   12.6   11.4
593   3127.0   12.6   11.4
593   3128.0   12.7   9.1
594   3128.0   0.0   2.1
594   3129.0   12.7   11.3
594   3130.0   12.8   11.2
594   3131.0   12.8   11.2
594   3132.0   12.8   11.2
594   3133.0   12.9   11.1
595   3134.0   7.3   5.6
595   3135.0   12.9   11.1
595   3136.0   13.0   11.0
595   3137.0   13.0   11.0
595   3138.0   13.0   11.0
595   3139.0   0.0   0.1
596   3139.0   5.8   5.5
596   3140.0   13.1   10.9
596   3141.0   13.1   10.9
596   3142.0   13.2   10.8
596   3143.0   13.2   10.8
596   3144.0   1.3   5.4
597   3144.0   11.9   5.4
597   3145.0   13.3   10.7
597   3146.0   13.3   10.7
597   3147.0   13.4   10.6
597   3148.0   13.4   10.6
597   3149.0   13.4   10.6
597   3150.0   1.5   5.3
598   3154.0   11.8   5.2
598   3155.0   13.6   10.4
598   3156.0   13.7   10.3
598   3157.0   13.7   10.3
598   3158.0   13.7   10.3
598   3159.0   6.3   5.1
599   3159.0   7.2   5.1
599   3160.0   13.8   10.2
599   3161.0   13.8   10.2
599   3162.0   13.8   10.2
599   3163.0   13.9   10.1
599   3164.0   5.5   5.1
600   3164.0   8.2   5.1
600   3165.0   13.9   10.1
600   3166.0   13.9   10.1
600   3167.0   14.0   10.0
600   3168.0   14.0   10.0
600   3169.0   0.0   4.5
601   3169.0   14.0   5.5
601   3170.0   14.0   10.0
601   3171.0   14.1   9.9
601   3172.0   14.1   9.9
601   3173.0   13.2   4.9
602   3173.0   0.4   4.9
602   3174.0   14.1   9.9
602   3175.0   14.2   9.8
602   3176.0   14.2   9.8
602   3177.0   14.2   9.8
602   3178.0   14.2   9.8
602   3179.0   14.2   9.8
602   3180.0   0.0   4.9
603   3180.0   14.1   4.9
603   3181.0   14.3   9.7
603   3182.0   14.3   9.7
603   3183.0   14.3   9.7
603   3184.0   11.4   4.8
604   3184.0   2.9   4.8
604   3185.0   14.3   9.7
604   3186.0   14.3   9.7
604   3187.0   14.4   9.6
604   3188.0   14.4   9.6
604   3189.0   14.4   9.6
604   3190.0   3.6   4.8
605   3190.0   9.4   4.8
605   3191.0   14.4   9.6
605   3192.0   14.4   9.6
605   3193.0   14.4   9.6
605   3194.0   14.4   9.6
605   3195.0   0.0   1.2
606   3195.0   14.4   7.1
606   3196.0   14.4   9.6
606   3197.0   14.4   9.6
606   3198.0   14.4   9.6
606   3199.0   11.1   4.8
607   3199.0   1.9   4.8
607   3200.0   14.5   9.5
607   3201.0   14.5   9.5
607   3202.0   14.5   9.5
607   3203.0   14.5   9.5
607   3204.0   14.5   7.5
608   3204.0   0.0   2.0
608   3205.0   14.4   9.6
608   3206.0   14.4   9.6
608   3207.0   14.4   9.6
608   3208.0   14.4   9.6
608   3209.0   14.4   9.6
608   3210.0   0.0   2.8
609   3211.0   14.4   6.1
609   3212.0   14.4   9.6
609   3213.0   14.4   9.6
609   3214.0   14.4   9.6
609   3215.0   0.0   3.1
610   3215.0   14.4   6.4
610   3216.0   14.4   9.6
610   3217.0   14.3   9.7
610   3218.0   14.3   9.7
610   3219.0   14.3   9.7
611   3220.0   10.8   4.8
611   3221.0   14.3   9.7
611   3222.0   14.3   9.7
611   3223.0   14.3   9.7
611   3224.0   14.2   9.8
611   3225.0   0.0   1.8
612   3225.0   14.2   7.9
612   3226.0   14.2   9.8
612   3227.0   14.2   9.8
612   3228.0   14.2   9.8
612   3229.0   14.1   9.9
612   3230.0   0.0   3.5
613   3230.0   14.1   5.9
613   3231.0   14.1   9.9
613   3232.0   14.1   9.9
613   3233.0   14.0   10.0
613   3234.0   14.0   10.0
613   3235.0   0.0   2.1
614   3262.0   4.9   5.4
614   3263.0   13.1   10.9
614   3264.0   13.1   10.9
614   3265.0   13.1   10.9
614   3266.0   13.0   10.7
615   3266.0   6.8   5.5
615   3267.0   13.0   11.0
615   3268.0   12.9   11.1
615   3269.0   12.9   11.1
615   3270.0   12.9   11.1
615   3271.0   12.8   11.2
615   3272.0   0.0   1.7
616   3272.0   8.8   5.6
616   3273.0   12.8   11.2
616   3274.0   12.7   11.3
616   3275.0   12.7   11.3
616   3276.0   12.6   11.4
616   3277.0   1.4   5.7
617   3277.0   7.9   5.7
617   3278.0   12.6   11.4
617   3279.0   12.5   11.5
617   3280.0   12.5   11.5
617   3281.0   12.5   11.5
617   3282.0   0.0   2.7
618   3282.0   12.4   7.6
618   3283.0   12.4   11.6
618   3284.0   12.3   11.7
618   3285.0   12.3   11.7
618   3286.0   12.3   7.3
619   3287.0   12.2   6.3
619   3288.0   12.2   11.8
619   3289.0   12.2   11.8
619   3290.0   12.1   11.9
619   3291.0   12.1   11.9
619   3292.0   0.0   1.0
620   3292.0   12.0   9.4
620   3293.0   12.0   12.0
620   3294.0   12.0   12.0
620   3295.0   11.9   12.1
620   3296.0   11.9   12.1
620   3297.0   11.8   11.7
621   3297.0   11.8   12.0
621   3298.0   11.8   12.2
621   3299.0   11.8   12.2
621   3300.0   11.7   12.3
621   3301.0   11.7   12.3
621   3302.0   9.8   6.2
622   3302.0   1.6   6.2
622   3303.0   11.6   12.4
622   3304.0   11.6   12.4
622   3305.0   11.5   12.5
622   3306.0   11.5   12.5
622   3307.0   1.7   6.3
623   3307.0   9.6   6.3
623   3308.0   11.4   12.6
623   3309.0   11.4   12.6
623   3310.0   11.4   12.6
623   3311.0   0.7   6.3
624   3312.0   9.5   6.4
624   3313.0   11.2   12.8
624   3314.0   0.0   0.3
625   3317.0   8.7   6.4
625   3318.0   11.1   12.9
625   3319.0   11.0   13.0
625   3320.0   11.0   13.0
625   3321.0   11.0   13.0
625   3322.0   0.0   0.2
626   3322.0   10.9   12.2
626   3323.0   10.9   13.1
626   3324.0   10.9   7.7
627   3328.0   7.8   6.6
627   3329.0   10.7   13.3
627   3330.0   10.6   13.4
627   3331.0   10.6   13.4
627   3332.0   10.6   13.4
627   3333.0   2.4   6.7
628   3333.0   7.8   6.7
628   3334.0   10.5   13.5
628   3335.0   10.5   13.5
628   3336.0   10.4   13.6
628   3337.0   10.4   13.6
628   3338.0   0.0   5.6
629   3338.0   10.4   7.1
629   3339.0   10.3   13.7
629   3340.0   10.3   13.7
629   3341.0   10.3   13.7
629   3342.0   10.3   13.7
629   3343.0   2.9   6.9
630   3343.0   7.1   6.9
630   3344.0   10.2   13.8
630   3345.0   10.2   13.8
630   3346.0   10.1   13.9
630   3347.0   10.1   11.4
631   3347.0   0.0   2.3
631   3348.0   10.1   13.9
631   3349.0   10.1   13.9
631   3350.0   10.0   14.0
631   3351.0   10.0   14.0
631   3352.0   10.0   14.0
631   3353.0   0.0   4.1
632   3353.0   10.0   9.6
632   3354.0   9.9   14.1
632   3355.0   9.9   14.1
632   3356.0   9.9   14.1
632   3357.0   9.9   14.1
632   3358.0   0.0   5.8
633   3358.0   9.8   8.0
633   3359.0   9.8   14.2
633   3360.0   9.8   14.2
633   3361.0   9.8   14.2
633   3362.0   9.8   14.2
633   3363.0   0.0   2.7
634   3364.0   9.7   11.2
634   3365.0   9.7   14.3
634   3366.0   9.7   14.3
634   3367.0   9.7   14.3
634   3368.0   9.7   14.3
634   3369.0   0.0   0.3
635   3369.0   9.7   10.2
635   3370.0   9.7   14.3
635   3371.0   9.6   14.4
635   3372.0   9.6   14.4
635   3373.0   1.8   7.2
636   3373.0   7.6   7.2
636   3374.0   9.6   14.4
636   3375.0   9.6   14.4
636   3376.0   9.6   14.4
636   3377.0   9.6   14.4
636   3378.0   4.0   7.2
637   3378.0   5.4   7.2
637   3379.0   9.6   14.4
637   3380.0   9.6   14.4
637   3381.0   9.6   14.4
637   3382.0   9.6   14.4
637   3383.0   0.0   0.4
638   3383.0   9.1   7.2
638   3384.0   9.6   14.4
638   3385.0   9.6   14.4
638   3386.0   9.6   14.4
638   3387.0   9.6   14.4
638   3388.0   0.0   6.9
639   3388.0   9.4   7.2
639   3389.0   9.6   14.4
639   3390.0   9.6   14.4
639   3391.0   9.6   14.4
639   3392.0   9.6   14.4
639   3393.0   9.6   14.4
639   3394.0   4.9   7.2
640   3394.0   4.6   7.2
640   3395.0   9.6   14.4
640   3396.0   9.6   14.4
640   3397.0   9.6   14.4
640   3398.0   9.6   14.4
640   3399.0   0.0   0.3
641   3399.0   9.7   13.0
641   3400.0   9.7   14.3
641   3401.0   9.7   14.3
641   3402.0   9.7   14.3
641   3403.0   9.7   13.1
642   3404.0   5.2   7.1
642   3405.0   9.7   14.3
642   3406.0   9.8   14.2
642   3407.0   9.8   14.2
642   3408.0   9.8   14.2
642   3409.0   0.0   1.2
643   3409.0   9.8   10.6
643   3410.0   9.8   14.2
643   3411.0   9.9   14.1
643   3412.0   9.9   14.1
643   3413.0   3.3   7.0
644   3413.0   1.4   7.0
644   3414.0   9.9   14.1
644   3415.0   10.0   14.0
644   3416.0   10.0   14.0
644   3417.0   10.0   14.0
644   3418.0   10.0   14.0
644   3419.0   0.7   7.0
645   3419.0   1.2   7.0
645   3420.0   10.1   13.9
645   3421.0   10.1   13.9
645   3422.0   10.1   13.9
645   3423.0   10.2   13.8
645   3424.0   4.6   6.9
646   3425.0   5.5   6.9
646   3426.0   10.3   13.7
646   3427.0   10.3   13.7
646   3428.0   10.3   13.7
646   3429.0   10.3   13.7
646   3430.0   0.0   0.2
647   3430.0   10.4   13.4
647   3431.0   10.4   13.6
647   3432.0   10.4   13.6
647   3433.0   10.5   13.5
647   3434.0   10.5   13.5
647   3435.0   0.0   4.7
648   3435.0   10.5   7.8
648   3436.0   10.6   13.4
648   3437.0   10.6   13.4
648   3438.0   10.6   13.4
648   3439.0   10.7   13.3
648   3440.0   0.0   6.5
649   3440.0   10.7   6.7
649   3441.0   10.7   13.3
649   3442.0   10.8   13.2
649   3443.0   0.0   0.1
650   3446.0   10.9   6.7
650   3447.0   10.9   13.1
650   3448.0   11.0   13.0
650   3449.0   11.0   13.0
650   3450.0   7.0   6.5
651   3450.0   4.0   6.5
651   3451.0   11.1   12.9
651   3452.0   11.1   12.9
651   3453.0   11.2   12.8
651   3454.0   0.5   6.4
652   3454.0   10.5   6.4
652   3455.0   11.2   12.8
652   3456.0   11.3   12.7
652   3457.0   11.3   12.7
652   3458.0   0.0   4.4
653   3458.0   11.3   7.5
653   3459.0   11.4   12.6
653   3460.0   11.4   12.6
653   3461.0   11.5   12.5
653   3462.0   11.5   12.5
653   3463.0   1.6   6.2
654   3463.0   9.8   6.2
654   3464.0   11.6   12.4
654   3465.0   11.6   12.4
654   3466.0   11.6   12.4
654   3467.0   11.7   12.3
654   3468.0   0.0   0.9
655   3468.0   11.7   11.3
655   3469.0   11.8   12.2
655   3470.0   11.8   12.2
655   3471.0   11.8   12.2
655   3472.0   11.9   6.5
656   3475.0   12.0   9.3
656   3476.0   12.0   12.0
