# num_bin  t_k  T_k^day  T_k^night
176   927.6   12.2   5.8
176   928.5   12.4   11.6
176   929.5   12.4   11.6
176   930.5   12.4   11.6
176   931.5   12.5   11.5
176   932.1   0.0   2.5
177   932.6   12.5   8.8
177   933.5   12.5   11.5
177   934.5   12.6   11.4
177   935.5   12.6   11.4
177   936.0   0.0   0.1
178   937.5   12.7   11.1
178   938.5   12.7   11.3
178   939.5   12.8   11.2
178   940.5   12.8   11.2
178   941.5   12.8   11.2
178   942.1   0.0   4.9
179   942.6   12.9   6.0
179   943.5   12.9   11.1
179   944.5   13.0   11.0
179   945.5   13.0   11.0
179   946.5   13.0   11.0
179   947.1   0.0   4.9
180   947.6   13.1   5.8
180   948.5   13.1   10.9
180   949.5   13.1   10.9
180   950.5   13.2   10.8
180   951.4   13.2   8.2
181   952.0   0.0   1.5
181   952.5   13.2   10.8
181   953.5   13.3   10.7
181   954.5   13.3   10.7
181   955.5   13.3   10.7
181   956.5   13.4   10.6
181   957.5   13.4   10.6
181   958.2   3.2   5.3
182   958.7   9.3   5.3
182   959.5   13.5   10.5
182   960.5   13.5   10.5
182   961.5   13.5   10.5
182   962.2   4.0   5.2
183   962.7   9.4   5.2
183   963.5   13.6   10.4
183   964.5   13.6   10.4
183   965.5   13.7   10.3
183   966.5   13.7   10.3
183   967.2   4.2   5.1
184   967.7   9.3   5.1
184   968.5   13.8   10.2
184   969.5   13.8   10.2
184   970.5   13.8   10.2
184   971.5   13.8   10.2
184   972.0   0.0   0.2
185   972.7   9.4   5.1
185   973.5   13.9   10.1
185   974.5   13.9   10.1
185   975.5   14.0   10.0
185   976.5   14.0   10.0
185   977.1   2.2   5.0
186   977.7   11.6   5.0
186   978.5   14.0   10.0
186   979.5   14.0   10.0
186   980.5   14.1   9.9
186   981.5   14.1   9.9
186   982.1   0.0   3.9
187   982.6   14.1   5.9
187   983.5   14.1   9.9
187   984.5   14.2   9.8
187   985.5   14.2   9.8
187   986.5   14.2   9.8
187   987.5   14.2   9.8
187   988.2   6.5   4.9
188   988.7   7.7   4.9
188   989.5   14.3   9.7
188   990.5   14.3   9.7
188   991.5   14.3   9.7
188   992.5   14.3   9.7
188   993.3   9.0   4.8
189   993.8   5.3   4.8
189   994.5   14.3   9.7
189   995.5   14.4   9.6
189   996.5   14.4   9.6
189   997.5   14.4   9.6
189   998.1   1.9   4.8
190   998.6   12.4   4.8
190   999.5   14.4   9.6
190   1000.5   14.4   9.6
190   1001.5   14.4   9.6
190   1002.5   14.4   9.6
190   1003.0   0.0   1.2
191   1003.5   14.4   8.2
191   1004.5   14.4   9.6
191   1005.5   14.4   9.6
191   1006.5   14.4   9.6
191   1007.5   14.5   9.5
191   1008.2   6.0   4.8
192   1008.7   8.1   4.8
192   1009.5   14.5   9.5
192   1010.5   14.5   9.5
192   1011.5   14.5   9.5
192   1012.5   14.5   9.5
192   1013.0   0.0   1.3
193   1013.5   14.5   7.7
193   1014.5   14.4   9.6
193   1015.5   14.4   9.6
193   1016.5   14.4   9.6
193   1017.5   14.4   9.6
193   1018.5   14.4   9.6
193   1019.1   1.9   4.8
194   1019.7   9.8   4.8
194   1020.5   14.4   9.6
194   1021.5   14.4   9.6
194   1022.3   10.7   4.8
195   1022.8   3.5   4.8
195   1023.5   14.4   9.6
195   1024.5   14.4   9.6
195   1025.5   14.4   9.6
195   1026.5   14.3   9.7
195   1027.5   14.3   9.7
195   1028.1   0.0   3.9
196   1028.6   14.3   5.4
196   1029.5   14.3   9.7
196   1030.5   14.3   9.7
196   1031.5   14.3   9.7
196   1032.5   14.3   9.7
196   1033.2   4.1   4.9
197   1033.7   10.1   4.9
197   1034.5   14.2   9.8
197   1035.5   14.2   9.8
197   1036.5   14.2   9.8
197   1037.4   14.1   5.1
198   1037.9   0.0   3.9
198   1038.5   14.1   9.9
198   1039.5   14.1   9.9
198   1040.5   14.1   9.9
198   1041.5   14.1   9.9
198   1042.5   14.0   10.0
198   1043.1   0.0   2.6
199   1043.6   14.0   7.1
199   1044.5   14.0   10.0
199   1045.5   14.0   10.0
199   1046.5   13.9   10.1
199   1047.5   13.9   10.1
199   1048.5   13.9   10.1
199   1049.5   13.8   9.3
200   1049.0   0.0   0.6
200   1049.5   13.8   10.2
200   1050.5   13.8   10.2
200   1051.5   13.8   10.2
200   1052.5   13.8   10.2
200   1053.5   13.7   10.3
200   1054.1   1.0   5.2
201   1054.6   12.3   5.2
201   1055.5   13.7   10.3
201   1056.5   13.6   10.4
201   1057.5   13.6   10.4
201   1058.5   13.6   10.2
202   1059.5   13.5   9.6
202   1060.5   13.5   10.5
202   1061.5   13.5   10.5
202   1062.5   13.4   10.6
202   1063.5   13.4   10.6
202   1064.0   0.0   1.1
203   1064.5   13.4   8.4
203   1065.5   13.3   10.7
203   1066.2   2.3   5.3
204   1069.5   13.2   9.0
204   1070.5   13.2   10.8
204   1071.5   13.1   10.9
204   1072.5   13.1   10.9
204   1073.5   13.1   10.9
204   1074.2   3.5   5.5
205   1074.7   9.3   5.5
205   1075.5   13.0   11.0
205   1076.5   13.0   11.0
205   1077.5   12.9   11.1
205   1078.5   12.9   11.1
205   1079.3   10.5   5.6
206   1079.8   2.2   5.6
206   1080.5   12.8   11.2
206   1081.5   12.8   11.2
206   1082.5   12.7   11.3
206   1083.5   12.7   11.3
206   1084.0   0.0   0.6
207   1085.5   12.6   10.6
207   1086.5   12.6   11.4
207   1087.5   12.5   11.5
207   1088.5   12.5   11.5
207   1089.5   12.5   11.5
207   1090.0   0.0   0.4
208   1090.7   10.0   5.8
208   1091.5   12.4   11.6
208   1092.5   12.4   11.6
208   1093.5   12.3   11.7
208   1094.5   12.3   11.7
208   1095.1   0.0   2.7
209   1095.6   12.2   8.9
209   1096.5   12.2   11.8
209   1097.5   12.2   11.8
209   1098.5   12.1   11.9
209   1099.3   9.6   5.9
210   1099.8   2.5   5.9
210   1100.5   12.1   11.9
210   1101.5   12.0   12.0
210   1102.5   12.0   12.0
210   1103.5   11.9   12.1
210   1104.5   11.9   11.7
211   1105.6   11.4   6.1
211   1106.5   11.8   12.2
211   1107.5   11.8   12.2
211   1108.5   11.8   12.2
211   1109.5   11.7   12.3
211   1110.5   11.7   12.3
211   1111.1   0.0   3.7
212   1111.6   11.6   8.5
212   1112.5   11.6   12.4
212   1113.5   11.6   12.4
212   1114.4   11.5   8.9
213   1115.9   0.0   3.5
213   1116.5   11.5   12.5
213   1117.5   11.4   12.6
213   1118.5   11.4   12.6
213   1119.5   11.3   12.6
214   1120.5   11.3   12.6
214   1121.5   11.3   12.7
214   1122.5   11.2   12.8
214   1123.5   11.2   12.8
214   1124.5   11.2   12.8
214   1125.3   5.9   6.4
215   1125.8   5.2   6.4
215   1126.5   11.1   12.9
215   1127.5   11.0   13.0
215   1128.5   11.0   13.0
215   1129.5   11.0   12.3
216   1130.7   8.1   6.5
216   1131.5   10.9   13.1
216   1132.5   10.9   13.1
216   1133.5   10.8   13.2
216   1134.3   10.1   6.6
217   1134.9   0.0   6.4
217   1135.4   10.8   6.7
218   1142.9   0.0   6.4
218   1143.5   10.5   13.5
218   1144.5   10.5   13.5
218   1145.5   10.4   13.6
218   1146.1   0.0   4.3
219   1147.6   10.4   9.2
219   1148.5   10.3   13.7
219   1149.5   10.3   13.7
219   1150.5   10.3   13.7
219   1151.1   0.0   6.6
220   1151.6   10.3   7.1
220   1152.5   10.2   13.8
220   1153.5   10.2   13.8
221   1156.6   10.0   6.9
221   1157.5   10.1   13.9
221   1158.5   10.0   14.0
221   1159.5   10.0   14.0
221   1160.0   0.0   1.2
222   1161.5   10.0   13.2
222   1162.5   10.0   14.0
222   1163.5   9.9   14.1
222   1164.5   9.9   14.1
222   1165.5   9.9   14.1
222   1166.1   0.0   6.3
223   1167.6   9.8   7.5
223   1168.5   9.8   14.2
223   1169.5   9.8   14.2
223   1170.5   9.8   14.2
223   1171.5   9.8   14.1
224   1172.5   9.7   12.3
224   1173.5   9.7   14.3
224   1174.5   9.7   14.3
224   1175.3   6.9   7.1
225   1175.8   1.7   7.1
225   1176.5   9.7   14.3
225   1177.5   9.7   14.3
225   1178.5   9.7   14.3
225   1179.5   9.6   14.4
225   1180.5   9.6   14.4
225   1181.1   0.0   4.2
226   1181.6   9.6   10.0
226   1182.5   9.6   14.4
226   1183.5   9.6   14.4
226   1184.5   9.6   14.4
226   1185.4   9.6   8.5
227   1185.9   0.0   5.9
227   1186.5   9.6   14.4
227   1187.5   9.6   14.4
227   1188.5   9.6   14.4
227   1189.5   9.6   14.4
227   1190.4   9.6   11.3
228   1190.9   0.0   3.0
228   1191.5   9.6   14.4
228   1192.5   9.6   14.4
228   1193.5   9.6   14.4
228   1194.5   9.6   14.4
228   1195.5   9.6   14.4
228   1196.5   9.6   14.3
229   1196.8   4.6   7.2
229   1197.5   9.6   14.4
229   1198.5   9.6   14.4
229   1199.5   9.6   14.4
229   1200.5   9.6   14.4
229   1201.5   9.6   14.4
229   1202.1   0.0   2.5
230   1202.6   9.6   11.8
230   1203.5   9.6   14.4
230   1204.5   9.6   14.4
230   1205.5   9.6   14.4
230   1206.5   9.6   14.4
230   1207.0   0.0   2.2
231   1207.6   9.7   11.6
231   1208.5   9.7   14.3
231   1209.5   9.7   14.3
231   1210.5   9.7   14.3
231   1211.2   4.1   7.1
232   1213.7   9.5   7.1
232   1214.5   9.7   14.3
232   1215.5   9.8   14.2
232   1216.5   9.8   14.2
232   1217.2   0.6   7.1
233   1217.7   9.0   7.1
233   1218.5   9.8   14.2
233   1219.5   9.8   14.2
233   1220.5   9.9   14.1
233   1221.5   9.9   14.1
233   1222.0   0.0   1.6
234   1222.5   9.9   12.3
234   1223.5   9.9   14.1
234   1224.5   10.0   14.0
234   1225.5   10.0   14.0
234   1226.3   9.4   7.0
235   1226.9   0.0   5.2
235   1227.5   10.0   14.0
235   1228.5   10.1   13.9
235   1229.5   10.1   13.9
235   1230.5   10.1   13.9
235   1231.5   10.1   13.9
235   1232.5   10.2   13.8
235   1233.5   10.2   13.2
236   1233.5   10.2   13.3
236   1234.5   10.2   13.8
236   1235.5   10.3   13.7
236   1236.5   10.3   13.7
236   1237.5   10.3   13.7
236   1238.1   0.0   5.8
237   1238.6   10.3   7.6
237   1239.5   10.4   13.6
237   1240.5   10.4   13.6
237   1241.5   10.4   13.6
237   1242.5   10.5   13.5
237   1243.1   0.0   4.3
238   1243.6   10.5   7.4
238   1244.5   10.5   13.5
238   1245.5   10.6   13.4
238   1246.5   10.6   13.4
238   1247.4   10.6   7.1
239   1247.9   0.0   4.7
239   1248.5   10.7   13.3
239   1249.5   10.7   13.3
239   1250.5   10.7   13.3
239   1251.5   10.8   13.2
239   1252.0   0.0   2.2
240   1254.6   10.9   10.2
240   1255.5   10.9   13.1
240   1256.5   11.0   13.0
240   1257.5   11.0   13.0
240   1258.1   0.2   6.5
241   1258.6   10.7   6.5
241   1259.5   11.1   12.9
241   1260.5   11.1   12.9
241   1261.5   11.1   12.9
241   1262.5   11.2   12.8
241   1263.5   11.2   11.9
242   1263.5   11.2   12.8
242   1264.5   11.2   12.8
242   1265.5   11.3   12.7
242   1266.5   11.3   12.7
242   1267.0   0.0   0.2
243   1267.7   8.8   6.3
243   1268.5   11.4   12.6
243   1269.5   11.4   12.6
243   1270.5   11.5   12.5
243   1271.4   11.5   8.4
244   1271.9   0.0   3.9
244   1272.5   11.5   12.5
244   1273.5   11.6   12.4
244   1274.5   11.6   12.4
244   1275.5   11.7   12.3
244   1276.3   9.4   6.1
245   1276.8   2.1   6.1
245   1277.5   11.7   12.3
245   1278.5   11.8   12.2
245   1279.5   11.8   12.2
245   1280.5   11.8   12.2
245   1281.5   11.9   12.1
245   1282.1   0.8   6.0
246   1282.6   10.8   6.0
246   1283.5   12.0   12.0
246   1284.5   12.0   12.0
246   1285.5   12.0   12.0
246   1286.5   12.1   11.9
246   1287.0   0.0   0.3
247   1287.5   12.1   10.7
247   1288.5   12.2   11.8
247   1289.5   12.2   11.8
247   1290.5   12.2   11.8
247   1291.5   12.3   11.7
247   1292.5   12.3   10.2
248   1293.0   0.0   1.2
248   1293.5   12.3   11.7
248   1294.5   12.4   11.6
248   1295.5   12.4   11.6
248   1296.5   12.5   11.5
248   1297.5   12.5   11.5
248   1298.2   4.7   5.7
249   1298.7   7.3   5.7
249   1299.5   12.6   11.4
249   1300.5   12.6   11.4
249   1301.5   12.6   11.4
249   1302.5   12.7   11.3
249   1303.3   7.7   5.6
250   1303.8   5.0   5.6
250   1304.5   12.8   11.2
250   1305.5   12.8   11.2
250   1306.5   12.8   11.2
250   1307.5   12.9   11.1
250   1308.1   0.0   2.8
251   1308.6   12.9   7.9
251   1309.5   12.9   11.1
251   1310.5   13.0   11.0
251   1311.5   13.0   11.0
251   1312.5   13.1   9.0
252   1313.0   0.0   1.3
252   1313.5   13.1   10.9
252   1314.5   13.1   10.9
252   1315.5   13.2   10.8
252   1316.5   13.2   10.8
252   1317.5   13.2   10.8
252   1318.0   0.0   1.0
253   1318.5   13.3   9.5
253   1319.5   13.3   10.7
253   1320.5   13.3   10.7
253   1321.5   13.4   10.6
253   1322.5   13.4   10.6
253   1323.5   13.4   10.6
253   1324.1   0.0   2.9
254   1324.6   13.5   7.6
254   1325.5   13.5   10.5
254   1326.5   13.5   10.5
254   1327.5   13.6   10.4
254   1328.1   1.0   5.2
255   1328.6   12.4   5.2
255   1329.5   13.6   10.4
255   1330.5   13.7   10.3
255   1331.5   13.7   10.3
255   1332.4   11.7   5.1
256   1332.9   1.9   5.1
256   1333.5   13.7   10.3
256   1334.5   13.8   10.2
256   1335.5   13.8   10.2
256   1336.5   13.8   10.2
256   1337.5   13.9   10.1
256   1338.0   0.0   1.1
257   1338.5   13.9   8.8
257   1339.5   13.9   10.1
257   1340.5   13.9   10.1
257   1341.5   14.0   10.0
257   1342.5   14.0   10.0
257   1343.2   2.4   5.0
258   1343.7   11.6   5.0
258   1344.5   14.0   10.0
258   1345.5   14.1   9.9
258   1346.5   14.1   9.9
258   1347.5   14.1   8.6
259   1348.6   14.0   4.9
259   1349.5   14.2   9.8
259   1350.5   14.2   9.8
259   1351.5   14.2   9.8
259   1352.5   14.2   9.8
259   1353.5   14.2   9.8
259   1354.3   9.8   4.9
260   1354.8   4.4   4.9
260   1355.5   14.3   9.7
260   1356.5   14.3   9.7
260   1357.5   14.3   9.7
260   1358.5   14.3   9.7
260   1359.2   2.9   4.8
261   1359.7   11.3   4.8
261   1360.5   14.3   9.7
261   1361.5   14.4   9.6
261   1362.5   14.4   9.6
261   1363.5   14.4   7.3
262   1364.0   0.0   2.3
262   1364.5   14.4   9.6
262   1365.5   14.4   9.6
262   1366.5   14.4   9.6
262   1367.5   14.4   9.6
262   1368.5   14.4   9.6
262   1369.1   1.0   4.8
263   1369.6   13.2   4.8
263   1370.5   14.4   9.6
263   1371.5   14.4   9.6
263   1372.5   14.4   9.6
263   1373.1   0.0   4.6
264   1374.6   14.5   6.8
264   1375.5   14.5   9.5
264   1376.5   14.5   9.5
264   1377.5   14.5   9.5
264   1378.5   14.5   9.5
264   1379.1   0.0   2.5
265   1379.6   14.4   6.9
265   1380.5   14.4   9.6
265   1381.5   14.4   9.6
265   1382.5   14.4   9.6
265   1383.5   14.4   9.6
265   1384.5   14.4   9.4
266   1385.5   14.4   9.4
266   1386.5   14.4   9.6
266   1387.5   14.4   9.6
266   1388.5   14.4   8.9
267   1389.0   0.0   0.5
267   1389.5   14.4   9.6
267   1390.5   14.4   9.6
267   1391.5   14.3   9.7
267   1392.5   14.3   9.7
267   1393.5   14.3   9.7
267   1394.0   0.0   1.2
268   1394.5   14.3   8.3
268   1395.5   14.3   9.7
268   1396.5   14.3   9.7
268   1397.5   14.3   9.7
268   1398.5   14.2   9.8
268   1399.2   6.5   4.9
269   1399.7   7.5   4.9
269   1400.5   14.2   9.8
269   1401.5   14.2   9.8
269   1402.5   14.2   9.8
269   1403.0   0.0   1.5
270   1404.5   14.1   8.4
270   1405.5   14.1   9.9
270   1406.5   14.1   9.9
270   1407.5   14.0   10.0
270   1408.5   14.0   10.0
270   1409.1   0.0   3.4
271   1409.6   14.0   6.3
271   1410.5   14.0   10.0
271   1411.5   13.9   10.1
271   1412.5   13.9   10.1
271   1413.5   13.9   10.1
271   1414.5   13.9   10.1
271   1415.5   13.8   10.0
272   1427.6   13.5   6.1
272   1428.5   13.4   10.6
272   1429.5   13.4   10.6
272   1430.1   0.3   5.3
273   1430.9   0.2   5.3
273   1431.5   13.3   10.7
273   1432.5   13.3   10.7
273   1433.5   13.3   10.7
273   1434.5   13.2   10.8
273   1435.1   0.0   3.5
274   1435.6   13.2   7.1
274   1436.5   13.1   10.9
274   1437.5   13.1   10.9
274   1438.5   13.1   10.9
274   1439.5   13.0   11.0
274   1440.0   0.0   1.5
275   1440.5   13.0   9.0
275   1441.5   13.0   11.0
275   1442.5   12.9   10.4
276   1446.7   7.5   5.6
276   1447.5   12.8   11.2
276   1448.5   12.7   11.3
276   1449.5   12.7   11.3
276   1450.5   12.6   11.4
276   1451.1   0.0   3.6
277   1451.6   12.6   7.5
277   1452.5   12.6   11.4
277   1453.5   12.5   11.5
277   1454.5   12.5   11.5
277   1455.5   12.5   11.5
277   1456.0   0.0   1.7
278   1456.5   12.4   9.2
278   1457.5   12.4   11.6
278   1458.5   12.3   11.7
278   1459.5   12.3   11.7
278   1460.5   12.3   11.7
278   1461.0   0.0   2.0
279   1461.5   12.2   9.7
279   1462.5   12.2   11.8
279   1463.5   12.2   11.8
279   1464.5   12.1   11.9
279   1465.5   12.1   11.9
279   1466.2   6.0   6.0
280   1466.8   6.0   6.0
280   1467.5   12.0   12.0
280   1468.5   12.0   12.0
280   1469.5   11.9   12.1
280   1470.3   8.8   6.1
281   1470.8   2.8   6.1
281   1471.5   11.8   12.2
281   1472.5   11.8   12.2
281   1473.5   11.8   12.2
281   1474.5   11.7   12.3
281   1475.5   11.7   12.3
281   1476.0   0.0   0.2
282   1477.5   11.6   12.0
282   1478.5   11.6   12.4
282   1479.5   11.5   12.5
282   1480.0   0.0   1.3
283   1486.7   9.0   6.4
283   1487.5   11.2   12.8
283   1488.5   11.2   12.8
283   1489.5   11.2   12.8
283   1490.0   0.0   0.2
284   1491.6   11.1   9.7
284   1492.5   11.1   12.9
284   1493.5   11.0   13.0
284   1494.5   11.0   13.0
285   1496.6   10.9   9.0
285   1497.5   10.9   13.1
285   1498.5   10.8   13.2
285   1499.3   9.7   6.6
286   1501.6   10.7   7.1
286   1502.5   10.7   13.3
286   1503.5   10.7   13.3
286   1504.5   10.6   13.4
286   1505.5   10.6   13.4
286   1506.4   10.6   9.0
287   1506.9   0.0   4.4
287   1507.5   10.5   13.5
287   1508.5   10.5   13.5
287   1509.5   10.5   13.5
287   1510.5   10.4   13.6
287   1511.2   2.2   6.8
288   1512.5   10.4   12.4
288   1513.5   10.3   13.7
288   1514.5   10.3   13.7
288   1515.5   10.3   13.7
288   1516.5   10.3   13.7
288   1517.1   0.0   5.5
289   1518.9   0.0   6.9
289   1519.5   10.2   13.8
289   1520.5   10.1   13.9
289   1521.5   10.1   13.9
289   1522.0   0.0   0.7
290   1522.6   10.1   11.4
290   1523.5   10.1   13.9
290   1524.5   10.0   14.0
290   1525.5   10.0   14.0
290   1526.5   10.0   14.0
290   1527.1   0.0   6.8
291   1527.6   9.8   7.0
291   1528.5   9.9   14.1
291   1529.5   9.9   14.1
291   1530.5   9.9   14.1
291   1531.5   9.9   14.1
291   1532.2   1.3   7.1
292   1532.7   8.5   7.1
292   1533.5   9.8   14.2
292   1534.5   9.8   14.2
292   1535.5   9.8   14.2
292   1536.5   9.8   14.2
292   1537.5   9.7   14.3
292   1538.0   0.0   0.8
293   1538.5   9.7   12.8
293   1539.5   9.7   14.3
293   1540.5   9.7   14.3
293   1541.5   9.7   14.3
293   1542.1   0.0   4.1
294   1542.6   9.7   9.9
294   1543.5   9.7   14.3
294   1544.5   9.6   14.4
294   1545.5   9.6   14.4
294   1546.5   9.6   14.4
294   1547.1   0.0   3.0
295   1547.6   9.6   10.8
295   1548.5   9.6   14.4
295   1549.5   9.6   14.4
295   1550.5   9.6   14.4
295   1551.5   9.6   14.4
295   1552.2   4.4   7.2
296   1552.7   5.1   7.2
296   1553.5   9.6   14.4
296   1554.5   9.6   14.4
296   1555.5   9.6   14.4
296   1556.5   9.6   14.4
296   1557.1   0.0   6.8
297   1557.7   7.7   7.2
297   1558.5   9.6   14.4
297   1559.5   9.6   14.4
297   1560.5   9.6   14.4
297   1561.5   9.6   14.4
297   1562.5   9.6   14.0
298   1562.5   9.6   14.2
298   1563.5   9.6   14.4
298   1564.5   9.6   14.4
298   1565.5   9.6   14.4
298   1566.5   9.6   14.4
298   1567.5   9.6   14.4
298   1568.1   0.0   6.5
299   1568.6   9.6   7.9
299   1569.5   9.6   14.4
299   1570.5   9.6   14.4
299   1571.5   9.6   14.4
299   1572.5   9.6   14.4
299   1573.1   0.0   7.1
300   1573.7   9.5   7.2
300   1574.5   9.7   14.3
300   1575.5   9.7   14.3
300   1576.5   9.7   14.3
300   1577.5   9.7   14.3
300   1578.1   0.0   2.7
301   1578.6   9.7   11.4
301   1579.5   9.7   14.3
301   1580.5   9.8   14.2
301   1581.5   9.8   14.2
301   1582.2   0.5   7.1
302   1583.8   4.3   7.1
302   1584.5   9.8   14.2
302   1585.5   9.9   14.1
302   1586.5   9.9   14.1
302   1587.5   9.9   14.1
302   1588.2   1.7   7.0
303   1588.7   8.2   7.0
303   1589.5   10.0   14.0
303   1590.5   10.0   14.0
303   1591.5   10.0   14.0
303   1592.5   10.0   14.0
303   1593.3   6.2   7.0
304   1593.8   3.7   7.0
304   1594.5   10.1   13.9
304   1595.5   10.1   13.9
304   1596.5   10.1   13.9
304   1597.5   10.2   13.8
304   1598.5   10.2   13.8
304   1599.3   5.8   6.9
305   1599.8   4.4   6.9
305   1600.5   10.3   13.7
305   1601.5   10.3   13.7
305   1602.5   10.3   13.7
305   1603.5   10.3   13.7
305   1604.2   1.7   6.8
306   1604.7   8.7   6.8
306   1605.5   10.4   13.6
306   1606.5   10.4   13.6
306   1607.5   10.5   13.5
306   1608.4   10.5   7.9
307   1608.9   0.0   5.4
307   1609.5   10.5   13.5
307   1610.5   10.6   13.4
307   1611.5   10.6   13.4
307   1612.5   10.6   13.4
307   1613.4   10.7   8.4
308   1613.9   0.0   4.8
308   1614.5   10.7   13.3
308   1615.5   10.7   13.3
308   1616.5   10.8   13.2
308   1617.5   10.8   13.2
308   1618.5   10.8   13.2
308   1619.0   0.0   0.4
309   1619.5   10.9   12.5
309   1620.5   10.9   13.1
309   1621.5   10.9   13.1
309   1622.5   11.0   13.0
309   1623.5   11.0   13.0
309   1624.0   0.0   1.0
310   1624.6   11.1   10.3
310   1625.5   11.1   12.9
310   1626.5   11.1   12.9
310   1627.5   11.2   12.8
310   1628.1   0.0   2.9
311   1628.6   11.2   9.5
311   1629.5   11.2   12.8
311   1630.5   11.3   12.7
311   1631.5   11.3   12.7
311   1632.1   0.0   2.9
312   1632.6   11.4   9.3
312   1633.5   11.4   12.6
312   1634.5   11.4   12.6
312   1635.5   11.5   12.5
312   1636.5   11.5   12.3
313   1637.5   11.5   12.2
313   1638.5   11.6   12.4
313   1639.5   11.6   12.4
313   1640.5   11.7   12.3
313   1641.5   11.7   12.3
313   1642.5   11.7   12.1
314   1642.5   11.7   10.0
314   1643.5   11.8   12.2
314   1644.5   11.8   12.2
314   1645.5   11.8   12.2
314   1646.5   11.9   12.1
314   1647.1   0.7   6.0
315   1647.8   5.2   6.0
315   1648.5   12.0   12.0
315   1649.5   12.0   12.0
315   1650.5   12.0   12.0
315   1651.5   12.1   11.9
315   1652.1   0.0   3.2
316   1652.6   12.1   8.6
316   1653.5   12.2   11.8
316   1654.5   12.2   11.8
316   1655.5   12.2   11.8
316   1656.5   12.3   11.7
316   1657.2   5.5   5.9
317   1657.9   0.0   3.9
317   1658.5   12.3   11.7
317   1659.5   12.4   11.6
317   1660.5   12.4   11.6
317   1661.5   12.5   11.5
317   1662.5   12.5   11.5
317   1663.1   0.5   5.7
318   1663.6   12.0   5.7
318   1664.5   12.6   11.4
318   1665.5   12.6   11.4
318   1666.5   12.6   11.4
318   1667.5   12.7   11.3
318   1668.1   0.0   3.8
319   1668.6   12.7   7.3
319   1669.5   12.8   11.2
319   1670.5   12.8   11.2
319   1671.5   12.8   11.2
319   1672.5   12.9   10.8
320   1673.5   12.9   8.9
320   1674.5   12.9   11.1
320   1675.5   13.0   11.0
320   1676.5   13.0   11.0
320   1677.5   13.0   11.0
320   1678.2   2.9   5.5
321   1678.7   10.1   5.5
321   1679.5   13.1   10.9
321   1680.5   13.1   10.9
321   1681.5   13.2   10.8
321   1682.5   13.2   10.8
321   1683.1   0.0   2.6
322   1683.6   13.3   7.2
322   1684.5   13.3   10.7
322   1685.5   13.3   10.7
322   1686.5   13.4   10.6
322   1687.5   13.4   10.6
322   1688.5   13.4   10.6
322   1689.1   0.0   2.8
323   1689.6   13.5   6.7
323   1690.5   13.5   10.5
323   1691.5   13.5   10.5
323   1692.5   13.6   10.4
323   1693.1   1.6   5.2
324   1693.6   11.9   5.2
324   1694.5   13.6   10.4
324   1695.5   13.7   10.3
324   1696.5   13.7   10.3
324   1697.5   13.7   10.3
324   1698.1   1.6   5.1
325   1698.6   11.9   5.1
325   1699.5   13.8   10.2
325   1700.5   13.8   10.2
325   1701.5   13.8   10.2
326   1703.7   9.3   5.1
326   1704.5   13.9   10.1
326   1705.5   13.9   10.1
326   1706.5   14.0   10.0
326   1707.4   12.6   5.0
327   1707.9   1.2   5.0
327   1708.5   14.0   10.0
327   1709.5   14.0   10.0
327   1710.5   14.1   9.9
327   1711.5   14.1   9.9
327   1712.5   14.1   9.9
327   1713.1   1.0   4.9
328   1713.6   12.8   4.9
328   1714.5   14.2   9.8
328   1715.5   14.2   9.8
328   1716.5   14.2   9.8
328   1717.5   14.2   9.8
328   1718.5   14.2   9.8
328   1719.0   0.0   0.9
329   1719.5   14.3   8.7
329   1720.5   14.3   9.7
329   1721.5   14.3   9.7
329   1722.5   14.3   9.7
329   1723.5   14.3   9.7
329   1724.1   0.0   4.1
330   1724.6   12.3   4.8
330   1725.5   14.3   9.7
330   1726.5   14.4   9.6
330   1727.5   14.4   9.6
330   1728.5   14.4   9.6
330   1729.1   0.3   4.8
331   1729.6   14.0   4.8
331   1730.5   14.4   9.6
331   1731.5   14.4   9.6
331   1732.5   14.4   9.6
331   1733.5   14.4   9.6
331   1734.1   0.5   4.8
332   1734.6   13.9   4.8
332   1735.5   14.4   9.6
332   1736.5   14.4   9.6
332   1737.5   14.4   9.6
332   1738.5   14.5   9.5
332   1739.2   4.6   4.8
333   1739.7   9.6   4.8
333   1740.5   14.5   9.5
333   1741.5   14.5   9.5
333   1742.5   14.5   9.5
333   1743.5   14.5   9.5
333   1744.2   4.6   4.8
334   1744.7   9.8   4.8
334   1745.5   14.4   9.6
334   1746.5   14.4   9.6
334   1747.5   14.4   9.6
334   1748.5   14.4   9.6
334   1749.5   14.4   9.6
334   1750.0   0.0   0.4
335   1750.5   14.4   9.0
335   1751.5   14.4   9.6
335   1752.5   14.4   9.6
335   1753.5   14.4   9.6
335   1754.0   0.0   0.5
336   1754.5   14.4   9.0
336   1755.5   14.4   9.6
336   1756.5   14.3   9.7
336   1757.5   14.3   9.7
336   1758.5   14.3   9.7
336   1759.0   0.0   0.4
337   1759.5   14.3   9.1
337   1760.5   14.3   9.7
337   1761.5   14.3   9.7
337   1762.5   14.3   9.7
337   1763.5   14.2   9.8
337   1764.0   0.0   0.9
338   1764.8   5.7   4.9
338   1765.5   14.2   9.8
338   1766.5   14.2   9.8
338   1767.5   14.2   9.8
