# num_bin  t_k  T_k^day  T_k^night
489   2558.5   12.6   11.4
489   2559.5   12.5   11.5
489   2560.5   12.4   11.6
489   2561.0   0.0   1.2
490   2561.6   12.2   7.2
490   2562.5   12.1   11.9
490   2563.5   11.9   12.1
490   2564.5   11.8   12.2
490   2565.4   11.4   6.2
491   2565.9   0.0   6.0
491   2566.5   11.5   12.5
491   2567.5   11.3   12.7
491   2568.5   11.2   12.8
491   2569.5   11.1   12.9
491   2570.5   10.9   13.1
491   2571.5   10.8   13.2
491   2572.0   0.0   2.1
492   2572.5   10.6   11.2
492   2573.5   10.5   13.5
492   2574.5   10.3   13.7
492   2575.5   10.2   13.8
492   2576.0   0.0   2.2
493   2576.5   10.0   11.7
493   2577.5   9.9   14.1
493   2578.5   9.7   14.3
493   2579.5   9.6   14.4
493   2580.5   9.5   14.5
493   2581.1   0.0   4.0
494   2581.6   9.3   10.5
494   2582.5   9.2   14.8
494   2583.5   9.0   15.0
494   2584.5   8.9   15.1
494   2585.5   8.7   15.3
494   2586.1   0.0   4.0
495   2586.6   8.6   11.2
495   2587.5   8.4   15.6
495   2588.5   8.2   15.8
495   2589.5   8.1   15.9
495   2590.5   7.9   16.1
495   2591.5   7.8   15.8
496   2592.5   7.6   14.6
496   2593.5   7.5   16.5
496   2594.5   7.3   16.7
496   2595.5   7.1   16.9
496   2596.1   0.0   4.0
497   2596.6   7.0   12.9
497   2597.5   6.8   17.2
497   2598.5   6.6   17.4
497   2599.5   6.5   17.5
497   2600.5   6.3   17.7
497   2601.5   6.1   17.9
497   2602.0   0.0   1.7
498   2602.5   6.0   16.2
498   2603.5   5.8   18.2
498   2604.5   5.6   18.4
498   2605.5   5.4   18.6
498   2606.5   5.2   18.8
498   2607.0   0.0   1.7
499   2607.5   5.1   17.0
499   2608.5   4.9   19.1
499   2609.5   4.7   19.3
499   2610.5   4.5   19.5
499   2611.5   4.3   19.7
499   2612.0   0.0   1.4
500   2612.5   4.1   18.1
500   2613.5   3.8   20.2
500   2614.5   3.6   20.4
500   2615.5   3.4   20.6
500   2616.5   3.1   20.9
500   2617.2   0.0   8.3
501   2617.7   2.9   12.7
501   2618.5   2.6   21.4
501   2619.5   2.3   21.7
501   2620.5   1.9   22.1
501   2621.5   1.5   22.5
501   2622.0   0.0   0.9
502   2622.5   0.9   22.1
502   2623.5   -24.0   48.0
502   2624.5   -24.0   48.0
502   2625.5   -24.0   48.0
502   2626.5   -24.0   48.0
502   2627.3   0.0   12.1
503   2633.6   -24.0   44.3
503   2634.5   -24.0   48.0
503   2635.5   -24.0   48.0
503   2636.5   -24.0   48.0
503   2637.0   0.0   2.3
504   2637.6   -24.0   44.3
504   2638.5   -24.0   48.0
504   2639.5   -24.0   48.0
504   2640.5   -24.0   48.0
504   2641.5   -24.0   48.0
504   2642.1   0.0   6.4
505   2642.6   -24.0   41.3
505   2643.5   -24.0   48.0
505   2644.5   -24.0   48.0
505   2645.5   -24.0   48.0
505   2646.4   0.0   21.4
506   2646.9   -24.0   26.5
506   2647.5   -24.0   48.0
506   2648.5   -24.0   48.0
506   2649.5   -24.0   48.0
506   2650.5   -24.0   48.0
506   2651.5   -24.0   48.0
506   2652.0   0.0   2.0
507   2652.6   -24.0   43.2
507   2653.5   -24.0   48.0
507   2654.5   -24.0   48.0
507   2655.5   -24.0   48.0
507   2656.5   -24.0   48.0
507   2657.1   0.0   5.6
508   2657.6   -24.0   42.4
508   2658.5   -24.0   48.0
508   2659.5   -24.0   48.0
508   2660.5   -24.0   48.0
508   2661.5   -24.0   48.0
508   2662.5   -24.0   48.0
508   2663.1   0.0   5.7
509   2663.6   -24.0   42.0
509   2664.5   -24.0   48.0
509   2665.5   -24.0   48.0
509   2666.5   -24.0   48.0
509   2667.5   -24.0   48.0
509   2668.2   0.0   9.3
510   2668.7   -24.0   38.4
510   2669.5   -24.0   48.0
510   2670.5   -24.0   48.0
510   2671.5   -24.0   48.0
510   2672.5   -24.0   48.0
510   2673.2   0.0   9.3
511   2673.7   -24.0   38.3
511   2674.5   -24.0   48.0
511   2675.5   -24.0   48.0
511   2676.5   -24.0   48.0
511   2677.5   -24.0   48.0
511   2678.2   0.0   7.3
512   2678.7   -24.0   40.5
512   2679.5   -24.0   48.0
512   2680.5   -24.0   48.0
512   2681.5   -24.0   48.0
512   2682.0   0.0   0.4
513   2683.8   -24.0   35.9
513   2684.5   -24.0   48.0
513   2685.5   0.4   23.6
513   2686.5   1.2   22.8
513   2687.5   1.7   22.3
513   2688.0   0.0   1.1
514   2688.6   2.1   17.9
514   2689.5   2.4   21.6
514   2690.5   2.7   21.3
514   2691.5   3.0   21.0
514   2692.5   3.2   20.8
514   2693.5   3.5   20.5
514   2694.0   0.0   1.3
515   2694.5   3.7   18.9
515   2695.5   3.9   20.1
515   2696.5   4.2   19.8
515   2697.5   4.4   19.6
515   2698.4   4.6   13.6
516   2698.9   0.0   5.8
516   2699.5   4.8   19.2
516   2700.5   5.0   19.0
516   2701.5   5.2   18.8
516   2702.5   5.3   18.7
516   2703.4   5.5   11.3
517   2703.9   0.0   7.1
517   2704.5   5.7   18.3
517   2705.5   5.9   18.1
517   2706.5   6.1   17.9
517   2707.5   6.2   17.8
517   2708.5   6.4   17.6
517   2709.1   0.0   6.1
518   2709.6   6.6   11.2
518   2710.5   6.7   17.3
518   2711.5   6.9   17.1
518   2712.5   7.1   16.9
518   2713.5   7.2   16.8
518   2714.2   2.3   8.3
519   2714.7   4.7   8.3
519   2715.5   7.5   16.5
519   2716.5   7.7   16.3
519   2717.5   7.9   16.1
519   2718.5   8.0   16.0
519   2719.3   6.3   7.9
520   2719.8   1.7   7.9
520   2720.5   8.3   15.7
520   2721.5   8.5   15.5
520   2722.5   8.6   15.4
520   2723.5   8.8   15.2
520   2724.3   6.8   7.5
521   2724.8   2.0   7.5
521   2725.5   9.1   14.9
521   2726.5   9.2   14.8
521   2727.5   9.4   14.6
521   2728.0   0.0   1.6
522   2728.5   9.5   12.4
522   2729.5   9.7   14.3
522   2730.5   9.8   14.2
522   2731.5   10.0   14.0
522   2732.3   9.0   6.9
523   2732.8   0.9   6.9
523   2733.5   10.3   13.7
523   2734.5   10.4   13.6
523   2735.5   10.5   13.5
523   2736.5   10.7   13.3
523   2737.5   10.8   13.2
523   2738.3   5.9   6.5
524   2738.8   5.0   6.5
524   2739.5   11.1   12.9
524   2740.5   11.3   12.7
524   2741.5   11.4   12.6
524   2742.5   11.6   12.4
524   2743.3   6.2   6.1
525   2743.8   5.2   6.1
525   2744.5   11.8   12.2
525   2745.5   12.0   12.0
525   2746.5   12.1   11.9
525   2747.5   12.3   11.7
525   2748.2   2.0   5.8
526   2748.7   10.2   5.8
526   2749.5   12.6   11.4
526   2750.5   12.7   11.3
526   2751.5   12.9   11.1
526   2752.5   13.0   11.0
526   2753.5   13.1   10.9
526   2754.2   2.6   5.4
527   2754.7   10.6   5.4
527   2755.5   13.4   10.6
527   2756.5   13.6   10.4
527   2757.5   13.7   10.3
527   2758.5   13.9   9.8
528   2759.7   9.0   5.0
528   2760.5   14.2   9.8
528   2761.5   14.3   9.7
528   2762.5   14.5   9.5
528   2763.5   14.6   9.4
528   2764.1   0.0   3.2
529   2764.6   14.8   6.0
529   2765.5   14.9   9.1
529   2766.5   15.1   8.9
529   2767.5   15.2   8.8
529   2768.4   14.0   4.3
530   2768.9   1.0   4.3
530   2769.5   15.5   8.5
530   2770.5   15.7   8.3
530   2771.5   15.8   8.2
530   2772.5   16.0   8.0
530   2773.5   16.1   7.9
530   2774.0   0.0   1.1
531   2774.6   16.3   4.3
531   2775.5   16.4   7.6
531   2776.5   16.6   7.4
531   2777.5   16.8   7.2
531   2778.2   5.0   3.5
532   2779.7   11.9   3.5
532   2780.5   17.2   6.8
532   2781.5   17.4   6.6
532   2782.5   17.6   6.4
532   2783.5   17.8   6.2
532   2784.4   17.9   3.3
533   2785.0   0.0   2.4
533   2785.5   18.1   5.9
533   2786.5   18.3   5.7
533   2787.5   18.5   5.5
533   2788.5   18.6   4.8
534   2789.0   0.0   0.4
534   2789.5   18.8   5.2
534   2790.5   19.0   5.0
534   2791.5   19.2   4.8
534   2792.5   19.4   4.6
534   2793.5   19.6   4.4
534   2794.2   8.3   2.1
535   2794.7   11.4   2.1
535   2795.5   20.0   4.0
535   2796.5   20.3   3.7
535   2797.5   20.5   3.5
535   2798.5   20.7   3.3
535   2799.2   7.4   1.5
536   2799.7   13.3   1.5
536   2800.5   21.2   2.8
536   2801.5   21.5   2.5
537   2823.7   12.1   0.0
537   2824.5   24.0   0.0
537   2825.2   11.6   0.0
538   2825.7   12.2   0.0
538   2826.5   24.0   0.0
538   2827.5   24.0   0.0
538   2828.5   24.0   0.0
538   2829.3   16.8   0.0
539   2829.9   6.7   0.0
539   2830.5   24.0   0.0
539   2831.5   24.0   0.0
539   2832.5   24.0   0.0
539   2833.5   24.0   0.0
539   2834.5   24.0   0.0
539   2835.2   7.7   0.0
540   2835.7   16.1   0.0
540   2836.5   24.0   0.0
540   2837.5   24.0   0.0
540   2838.5   24.0   0.0
540   2839.5   24.0   0.0
540   2840.1   6.7   0.0
541   2840.6   16.9   0.0
541   2841.5   24.0   0.0
541   2842.5   24.0   0.0
541   2843.5   24.0   0.0
541   2844.5   24.0   0.0
541   2845.5   24.0   0.0
541   2846.1   4.6   0.0
542   2846.6   19.2   0.0
542   2847.5   24.0   0.0
542   2848.5   24.0   0.0
542   2849.5   24.0   0.0
542   2850.1   4.6   0.0
543   2850.6   18.9   0.0
543   2851.5   24.0   0.0
543   2852.5   24.0   0.0
543   2853.5   24.0   0.0
543   2854.5   24.0   0.0
543   2855.0   2.2   0.0
544   2855.5   21.7   0.0
544   2856.5   24.0   0.0
544   2857.5   24.0   0.0
544   2858.5   24.0   0.0
544   2859.5   24.0   0.0
544   2860.1   2.9   0.0
545   2860.6   18.1   0.0
545   2861.5   24.0   0.0
545   2862.5   24.0   0.0
545   2863.5   24.0   0.0
545   2864.5   24.0   0.0
545   2865.0   2.3   0.0
546   2865.5   21.6   0.0
546   2866.5   24.0   0.0
546   2867.5   24.0   0.0
546   2868.5   23.2   0.8
546   2869.5   22.6   1.4
546   2870.0   0.0   0.5
547   2870.5   22.1   1.2
547   2871.5   21.8   2.2
547   2872.5   21.5   2.5
547   2873.5   21.2   2.8
547   2874.5   20.9   3.1
547   2875.5   20.7   3.3
547   2876.1   3.8   1.8
548   2876.6   16.5   1.8
548   2877.1   2.9   1.9
549   2890.7   8.9   3.1
549   2891.5   17.5   6.5
549   2892.5   17.4   6.4
550   2902.6   15.8   4.2
550   2903.5   15.6   8.4
550   2904.5   15.5   8.5
550   2905.5   15.3   8.7
550   2906.0   0.0   0.2
551   2907.5   15.0   8.4
551   2908.5   14.9   9.1
551   2909.5   14.7   9.3
551   2910.5   14.6   9.4
551   2911.5   14.4   9.6
551   2912.1   0.0   2.8
552   2912.6   14.3   6.7
552   2913.5   14.1   9.9
552   2914.5   14.0   10.0
552   2915.5   13.8   10.2
552   2916.5   13.7   10.3
552   2917.2   2.3   5.2
553   2917.7   10.9   5.2
553   2918.5   13.4   10.6
553   2919.5   13.3   10.7
553   2920.5   13.1   10.9
553   2921.5   13.0   11.0
553   2922.2   3.5   5.6
554   2922.7   9.2   5.6
554   2923.5   12.7   11.3
554   2924.5   12.5   11.5
554   2925.5   12.4   11.6
554   2926.5   12.2   11.8
554   2927.3   7.2   6.0
555   2927.8   4.7   6.0
555   2928.5   12.0   12.0
555   2929.5   11.8   12.2
555   2930.5   11.7   12.3
555   2931.5   11.5   12.5
555   2932.1   0.0   3.1
556   2932.6   11.4   9.2
556   2933.5   11.2   12.8
556   2934.5   11.1   12.9
556   2935.5   10.9   13.1
556   2936.5   10.8   13.2
556   2937.5   10.7   11.1
557   2938.6   10.5   10.0
557   2939.5   10.4   13.6
557   2940.5   10.2   13.8
557   2941.5   10.1   13.9
557   2942.3   7.8   7.0
558   2942.8   2.1   7.0
558   2943.5   9.8   14.2
558   2944.5   9.6   14.4
558   2945.5   9.5   14.5
558   2946.5   9.3   14.5
559   2947.5   9.2   14.8
559   2948.5   9.0   15.0
559   2949.5   8.9   15.1
559   2950.5   8.7   15.3
559   2951.5   8.6   15.3
560   2952.5   8.4   15.6
560   2953.5   8.3   15.7
560   2954.5   8.1   15.9
560   2955.5   8.0   16.0
560   2956.5   7.8   16.2
560   2957.0   0.0   1.9
561   2957.5   7.7   14.2
561   2958.5   7.5   16.5
561   2959.5   7.3   16.7
561   2960.5   7.2   16.8
561   2961.2   1.4   8.5
562   2962.6   6.9   11.8
562   2963.5   6.7   17.3
562   2964.5   6.5   17.5
562   2965.5   6.4   17.6
562   2966.5   6.2   17.8
562   2967.5   6.0   18.0
562   2968.1   0.0   7.0
563   2968.6   5.8   11.0
563   2969.5   5.7   18.3
563   2970.5   5.5   18.5
563   2971.5   5.3   18.7
563   2972.3   5.1   10.6
564   2972.8   0.0   8.2
564   2973.5   4.9   19.1
564   2974.5   4.7   19.3
564   2975.5   4.5   19.5
564   2976.5   4.3   19.7
564   2977.3   4.1   11.4
565   2977.8   0.0   8.1
565   2978.5   3.9   20.1
565   2979.5   3.7   20.3
565   2980.5   3.4   20.6
565   2981.5   3.2   20.8
565   2982.5   2.9   21.1
565   2983.0   0.0   0.7
566   2983.5   2.6   20.3
566   2984.5   2.3   21.7
566   2985.5   2.0   22.0
566   2986.5   1.6   22.4
566   2987.5   1.1   22.9
566   2988.2   0.0   10.5
567   2988.7   -24.0   37.1
567   2989.5   -24.0   48.0
567   2990.5   -24.0   48.0
567   2991.5   -24.0   48.0
567   2992.5   -24.0   48.0
567   2993.2   0.0   7.4
568   2993.7   -24.0   40.6
568   2994.5   -24.0   48.0
568   2995.5   -24.0   48.0
568   2996.5   -24.0   48.0
568   2997.5   -24.0   48.0
568   2998.5   -24.0   48.0
568   2999.1   0.0   2.6
569   2999.6   -24.0   45.3
569   3000.5   -24.0   48.0
569   3001.5   -24.0   48.0
569   3002.4   0.0   18.1
570   3002.9   -24.0   29.8
570   3003.5   -24.0   48.0
570   3004.5   -24.0   48.0
570   3005.5   -24.0   48.0
570   3006.5   -24.0   48.0
570   3007.5   -24.0   48.0
570   3008.2   0.0   9.0
571   3008.7   -24.0   38.7
571   3009.5   -24.0   48.0
571   3010.5   -24.0   48.0
571   3011.5   -24.0   48.0
571   3012.4   0.0   18.0
572   3012.9   -24.0   29.7
572   3013.5   -24.0   48.0
572   3014.5   -24.0   48.0
572   3015.5   -24.0   48.0
572   3016.5   -24.0   48.0
572   3017.4   0.0   18.2
573   3017.9   -24.0   29.7
573   3018.5   -24.0   48.0
573   3019.5   -24.0   48.0
573   3020.5   -24.0   48.0
573   3021.5   -24.0   48.0
573   3022.3   0.0   16.4
574   3022.9   -24.0   31.2
574   3023.5   -24.0   48.0
574   3024.5   -24.0   48.0
574   3025.5   -24.0   48.0
574   3026.5   -24.0   48.0
574   3027.5   -24.0   48.0
574   3028.5   -24.0   48.0
574   3029.1   0.0   5.2
575   3029.6   -24.0   42.6
575   3030.5   -24.0   48.0
575   3031.5   -24.0   48.0
575   3032.5   -24.0   48.0
575   3033.5   0.0   23.6
576   3034.7   -24.0   38.7
576   3035.5   -24.0   48.0
576   3036.5   -24.0   48.0
576   3037.5   -24.0   48.0
576   3038.5   -24.0   48.0
576   3039.1   0.0   7.2
577   3039.7   -24.0   40.5
577   3040.5   -24.0   48.0
577   3041.5   -24.0   48.0
577   3042.5   -24.0   48.0
577   3043.4   0.0   17.1
578   3043.9   -24.0   30.4
578   3044.5   -24.0   48.0
578   3045.5   -24.0   48.0
578   3046.5   -24.0   48.0
578   3047.5   -24.0   48.0
578   3048.2   0.0   8.6
579   3049.7   -24.0   36.9
579   3050.5   -24.0   48.0
579   3051.5   1.1   22.9
579   3052.5   1.6   22.4
579   3053.5   2.0   22.0
579   3054.1   0.0   6.8
580   3054.6   2.3   14.9
580   3055.5   2.6   21.4
580   3056.5   2.9   21.1
580   3057.5   3.2   20.8
580   3058.5   3.4   20.6
580   3059.1   0.0   3.7
581   3060.6   3.9   15.5
581   3061.5   4.1   19.9
581   3062.5   4.3   19.7
581   3063.5   4.5   19.5
581   3064.2   1.6   9.6
582   3068.8   0.1   9.3
582   3069.5   5.7   18.3
582   3070.1   0.0   5.7
583   3070.6   5.8   12.5
583   3071.5   6.0   18.0
583   3072.5   6.2   17.8
583   3073.5   6.4   17.6
583   3074.0   0.0   1.6
584   3082.7   7.8   9.0
584   3083.5   8.0   16.0
584   3084.1   0.0   4.3
585   3084.9   0.0   6.1
585   3085.5   8.3   15.7
585   3086.5   8.4   15.6
585   3087.5   8.6   15.4
585   3088.5   8.7   15.3
585   3089.0   0.0   0.1
586   3089.6   8.9   12.5
586   3090.5   9.0   15.0
586   3091.5   9.2   14.8
586   3092.5   9.3   14.7
586   3093.1   0.0   4.9
587   3093.6   9.5   9.5
587   3094.5   9.6   14.4
587   3095.5   9.8   14.2
587   3096.5   9.9   14.1
587   3097.1   0.0   2.8
588   3098.7   8.6   6.9
588   3099.5   10.4   13.6
588   3100.5   10.5   13.5
588   3101.5   10.7   13.3
588   3102.2   2.1   6.6
589   3103.5   10.9   10.7
589   3104.5   11.1   12.9
589   3105.5   11.2   12.8
589   3106.5   11.4   12.6
589   3107.5   11.5   12.5
589   3108.1   0.0   3.7
590   3108.6   11.7   8.3
590   3109.5   11.8   12.2
590   3110.5   12.0   12.0
590   3111.5   12.1   11.9
590   3112.5   12.2   11.8
590   3113.1   0.0   3.8
591   3113.6   12.4   7.6
591   3114.5   12.5   11.5
591   3115.5   12.7   11.3
591   3116.5   12.8   11.2
591   3117.5   13.0   11.0
591   3118.4   13.1   8.4
592   3119.0   0.0   2.0
592   3119.5   13.3   10.7
592   3120.5   13.4   10.6
592   3121.5   13.5   10.5
592   3122.5   13.7   10.3
592   3123.4   13.8   7.7
593   3124.0   0.0   2.0
593   3124.5   14.0   10.0
593   3125.5   14.1   9.9
593   3126.5   14.3   9.7
593   3127.5   14.4   9.6
593   3128.5   14.6   7.2
594   3129.0   0.0   2.1
594   3129.5   14.7   9.3
594   3130.5   14.9   9.1
594   3131.5   15.0   9.0
594   3132.5   15.2   8.8
594   3133.5   15.3   8.6
595   3134.7   8.5   4.3
595   3135.5   15.6   8.4
595   3136.5   15.8   8.2
595   3137.5   15.9   8.1
595   3138.5   16.1   7.9
595   3139.0   0.0   0.1
596   3139.8   7.4   3.9
596   3140.5   16.4   7.6
596   3141.5   16.6   7.4
596   3142.5   16.7   7.3
596   3143.5   16.9   7.1
596   3144.1   3.2   3.5
597   3144.6   13.7   3.5
597   3145.5   17.2   6.8
597   3146.5   17.4   6.6
597   3147.5   17.5   6.5
597   3148.5   17.7   6.3
597   3149.5   17.9   6.1
597   3150.1   3.8   3.0
598   3154.6   14.4   2.6
598   3155.5   19.0   5.0
598   3156.5   19.2   4.8
598   3157.5   19.4   4.6
598   3158.5   19.6   4.4
598   3159.2   9.3   2.1
599   3159.7   10.2   2.1
599   3160.5   20.0   4.0
599   3161.5   20.2   3.8
599   3162.5   20.4   3.6
599   3163.5   20.7   3.3
599   3164.2   9.0   1.5
600   3164.7   11.7   1.5
600   3165.5   21.2   2.8
600   3166.5   21.5   2.5
600   3167.5   21.8   2.2
600   3168.5   22.1   1.9
600   3169.1   3.8   0.7
601   3169.6   18.8   0.7
601   3170.5   23.2   0.8
601   3171.5   24.0   0.0
601   3172.5   24.0   0.0
601   3173.4   18.2   0.0
602   3173.9   5.3   0.0
602   3174.5   24.0   0.0
602   3175.5   24.0   0.0
602   3176.5   24.0   0.0
602   3177.5   24.0   0.0
602   3178.5   24.0   0.0
602   3179.5   24.0   0.0
602   3180.1   4.9   0.0
603   3180.6   19.0   0.0
603   3181.5   24.0   0.0
603   3182.5   24.0   0.0
603   3183.5   24.0   0.0
603   3184.3   16.2   0.0
604   3184.8   7.8   0.0
604   3185.5   24.0   0.0
604   3186.5   24.0   0.0
604   3187.5   24.0   0.0
604   3188.5   24.0   0.0
604   3189.5   24.0   0.0
604   3190.2   8.4   0.0
605   3190.7   14.2   0.0
605   3191.5   24.0   0.0
605   3192.5   24.0   0.0
605   3193.5   24.0   0.0
605   3194.5   24.0   0.0
605   3195.0   1.2   0.0
606   3195.6   21.6   0.0
606   3196.5   24.0   0.0
606   3197.5   24.0   0.0
606   3198.5   24.0   0.0
606   3199.3   15.8   0.0
607   3199.9   6.7   0.0
607   3200.5   24.0   0.0
607   3201.5   24.0   0.0
607   3202.5   24.0   0.0
607   3203.5   24.0   0.0
607   3204.5   21.9   0.0
608   3205.0   2.0   0.0
608   3205.5   24.0   0.0
608   3206.5   24.0   0.0
608   3207.5   24.0   0.0
608   3208.5   24.0   0.0
608   3209.5   24.0   0.0
608   3210.1   2.8   0.0
609   3211.6   20.5   0.0
609   3212.5   24.0   0.0
609   3213.5   24.0   0.0
609   3214.5   24.0   0.0
609   3215.1   3.1   0.0
610   3215.6   20.8   0.0
610   3216.5   24.0   0.0
610   3217.5   24.0   0.0
610   3218.5   24.0   0.0
610   3219.5   24.0   0.0
611   3220.7   15.6   0.0
611   3221.5   24.0   0.0
611   3222.5   24.0   0.0
611   3223.5   24.0   0.0
611   3224.5   24.0   0.0
611   3225.0   1.8   0.0
612   3225.5   22.1   0.0
612   3226.5   24.0   0.0
612   3227.5   24.0   0.0
612   3228.5   24.0   0.0
612   3229.5   24.0   0.0
612   3230.1   3.5   0.0
613   3230.6   20.0   0.0
613   3231.5   24.0   0.0
613   3232.5   24.0   0.0
613   3233.5   23.5   0.5
613   3234.5   22.7   1.3
613   3235.0   1.3   0.9
614   3262.8   6.6   3.7
614   3263.5   16.4   7.6
614   3264.5   16.3   7.7
614   3265.5   16.1   7.9
614   3266.5   16.0   7.7
615   3266.7   8.3   4.0
615   3267.5   15.8   8.2
615   3268.5   15.7   8.3
615   3269.5   15.5   8.5
615   3270.5   15.4   8.6
615   3271.5   15.2   8.8
615   3272.0   0.0   1.7
616   3272.7   9.9   4.5
616   3273.5   14.9   9.1
616   3274.5   14.8   9.2
616   3275.5   14.6   9.4
616   3276.5   14.5   9.5
616   3277.1   2.2   4.8
617   3277.7   8.7   4.8
617   3278.5   14.2   9.8
617   3279.5   14.0   10.0
617   3280.5   13.9   10.1
617   3281.5   13.7   10.3
617   3282.1   0.0   2.7
618   3282.6   13.6   6.5
618   3283.5   13.4   10.6
618   3284.5   13.3   10.7
618   3285.5   13.1   10.9
618   3286.4   13.0   6.5
619   3287.6   12.9   5.6
619   3288.5   12.7   11.3
619   3289.5   12.6   11.4
619   3290.5   12.4   11.6
619   3291.5   12.3   11.7
619   3292.0   0.0   1.0
620   3292.6   12.1   9.3
620   3293.5   12.0   12.0
620   3294.5   11.8   12.2
620   3295.5   11.7   12.3
620   3296.5   11.6   12.4
620   3297.5   11.4   12.1
621   3297.5   11.4   12.5
621   3298.5   11.3   12.7
621   3299.5   11.1   12.9
621   3300.5   11.0   13.0
621   3301.5   10.8   13.2
621   3302.3   9.3   6.7
622   3302.8   1.2   6.7
622   3303.5   10.5   13.5
622   3304.5   10.4   13.6
622   3305.5   10.3   13.7
622   3306.5   10.1   13.9
622   3307.2   1.0   7.0
623   3307.7   8.9   7.0
623   3308.5   9.8   14.2
623   3309.5   9.7   14.3
623   3310.5   9.5   14.5
623   3311.1   0.0   7.0
624   3312.7   8.5   7.4
624   3313.5   9.1   14.9
624   3314.0   0.0   0.3
625   3317.7   7.4   7.8
625   3318.5   8.3   15.7
625   3319.5   8.2   15.8
625   3320.5   8.0   16.0
625   3321.5   7.9   16.1
625   3322.0   0.0   0.2
626   3322.5   7.7   15.4
626   3323.5   7.5   16.5
626   3324.4   7.4   11.2
627   3328.7   5.8   8.6
627   3329.5   6.6   17.4
627   3330.5   6.4   17.6
627   3331.5   6.2   17.8
627   3332.5   6.1   17.9
627   3333.2   0.0   9.1
628   3333.7   5.5   9.1
628   3334.5   5.7   18.3
628   3335.5   5.5   18.5
628   3336.5   5.3   18.7
628   3337.5   5.2   18.8
628   3338.1   0.0   5.6
629   3338.6   5.0   12.5
629   3339.5   4.8   19.2
629   3340.5   4.6   19.4
629   3341.5   4.4   19.6
629   3342.5   4.2   19.8
629   3343.2   0.0   9.7
630   3343.7   3.9   10.0
630   3344.5   3.7   20.3
630   3345.5   3.5   20.5
630   3346.5   3.2   20.8
630   3347.4   3.0   18.6
631   3348.0   0.0   2.3
631   3348.5   2.7   21.3
631   3349.5   2.4   21.6
631   3350.5   2.1   21.9
631   3351.5   1.7   22.3
631   3352.5   1.2   22.8
631   3353.1   0.0   4.1
632   3353.6   0.4   19.2
632   3354.5   -24.0   48.0
632   3355.5   -24.0   48.0
632   3356.5   -24.0   48.0
632   3357.5   -24.0   48.0
632   3358.1   0.0   5.8
633   3358.6   -24.0   41.9
633   3359.5   -24.0   48.0
633   3360.5   -24.0   48.0
633   3361.5   -24.0   48.0
633   3362.5   -24.0   48.0
633   3363.1   0.0   2.7
634   3364.6   -24.0   45.0
634   3365.5   -24.0   48.0
634   3366.5   -24.0   48.0
634   3367.5   -24.0   48.0
634   3368.5   -24.0   48.0
634   3369.0   0.0   0.3
635   3369.6   -24.0   43.9
635   3370.5   -24.0   48.0
635   3371.5   -24.0   48.0
635   3372.5   -24.0   48.0
635   3373.2   0.0   9.0
636   3373.7   -24.0   38.8
636   3374.5   -24.0   48.0
636   3375.5   -24.0   48.0
636   3376.5   -24.0   48.0
636   3377.5   -24.0   48.0
636   3378.2   0.0   11.3
637   3378.7   -24.0   36.6
637   3379.5   -24.0   48.0
637   3380.5   -24.0   48.0
637   3381.5   -24.0   48.0
637   3382.5   -24.0   48.0
637   3383.0   0.0   0.4
638   3383.7   -24.0   40.3
638   3384.5   -24.0   48.0
638   3385.5   -24.0   48.0
638   3386.5   -24.0   48.0
638   3387.5   -24.0   48.0
638   3388.1   0.0   6.9
639   3388.7   -24.0   40.6
639   3389.5   -24.0   48.0
639   3390.5   -24.0   48.0
639   3391.5   -24.0   48.0
639   3392.5   -24.0   48.0
639   3393.5   -24.0   48.0
639   3394.3   0.0   12.1
640   3394.8   -24.0   35.8
640   3395.5   -24.0   48.0
640   3396.5   -24.0   48.0
640   3397.5   -24.0   48.0
640   3398.5   -24.0   48.0
640   3399.0   0.0   0.3
641   3399.5   -24.0   46.7
641   3400.5   -24.0   48.0
641   3401.5   -24.0   48.0
641   3402.5   -24.0   48.0
641   3403.5   0.0   22.8
642   3404.7   -24.0   36.4
642   3405.5   -24.0   48.0
642   3406.5   -24.0   48.0
642   3407.5   -24.0   48.0
642   3408.5   -24.0   48.0
642   3409.0   0.0   1.2
643   3409.6   -24.0   44.4
643   3410.5   -24.0   48.0
643   3411.5   -24.0   48.0
643   3412.5   -24.0   48.0
643   3413.2   0.0   10.3
644   3413.8   -24.0   32.4
644   3414.5   -24.0   48.0
644   3415.5   -24.0   48.0
644   3416.5   0.9   23.1
644   3417.5   1.5   22.5
644   3418.5   1.9   22.1
644   3419.2   0.0   7.7
645   3419.8   0.0   8.2
645   3420.5   2.6   21.4
645   3421.5   2.9   21.1
645   3422.5   3.1   20.9
645   3423.5   3.4   20.6
645   3424.2   1.3   10.2
646   3425.7   2.3   10.1
646   3426.5   4.1   19.9
646   3427.5   4.3   19.7
646   3428.5   4.5   19.5
646   3429.5   4.7   19.3
646   3430.0   0.0   0.2
647   3430.5   4.9   18.9
647   3431.5   5.1   18.9
647   3432.5   5.2   18.8
647   3433.5   5.4   18.6
647   3434.5   5.6   18.4
647   3435.1   0.0   4.7
648   3435.6   5.8   12.5
648   3436.5   6.0   18.0
648   3437.5   6.1   17.9
648   3438.5   6.3   17.7
648   3439.5   6.5   17.5
648   3440.1   0.0   6.5
649   3440.6   6.6   10.8
